word,definitionUrl,partOfSpeech,cefrLevel,americanPronUrl,britishPronUrl
sponsor,/definition/english/sponsor_1,verb,b2,/media/english/us_pron/s/spo/spons/sponsor__us_1.mp3,/media/english/uk_pron/s/spo/spons/sponsor__gb_1.mp3
sponsorship,/definition/english/sponsorship,noun,b2,/media/english/us_pron/s/spo/spons/sponsorship__us_1.mp3,/media/english/uk_pron/s/spo/spons/sponsorship__gb_1.mp3
spoon,/definition/english/spoon_1,noun,a2,/media/english/us_pron/s/spo/spoon/spoon__us_1.mp3,/media/english/uk_pron/s/spo/spoon/spoon__gb_2.mp3
sport,/definition/english/sport_1,noun,a1,/media/english/us_pron/s/spo/sport/sport__us_1.mp3,/media/english/uk_pron/s/spo/sport/sport__gb_1.mp3
sporting,/definition/english/sporting,adjective,b2,/media/english/us_pron/s/spo/sport/sporting__us_1.mp3,/media/english/uk_pron/s/spo/sport/sporting__gb_1.mp3
spot,/definition/english/spot_1,noun,b1,/media/english/us_pron/s/spo/spot_/spot__us_1.mp3,/media/english/uk_pron/s/spo/spot_/spot__gb_1.mp3
spot,/definition/english/spot_2,verb,b2,/media/english/us_pron/s/spo/spot_/spot__us_1.mp3,/media/english/uk_pron/s/spo/spot_/spot__gb_1.mp3
spotlight,/definition/english/spotlight_1,noun,c1,/media/english/us_pron/s/spo/spotl/spotlight__us_1.mp3,/media/english/uk_pron/s/spo/spotl/spotlight__gb_1.mp3
spouse,/definition/english/spouse,noun,c1,/media/english/us_pron/s/spo/spous/spouse__us_1.mp3,/media/english/uk_pron/s/spo/spous/spouse__gb_3.mp3
spread,/definition/english/spread_2,noun,b2,/media/english/us_pron/s/spr/sprea/spread__us_1.mp3,/media/english/uk_pron/s/spr/sprea/spread__gb_2.mp3
spread,/definition/english/spread_1,verb,b1,/media/english/us_pron/s/spr/sprea/spread__us_1.mp3,/media/english/uk_pron/s/spr/sprea/spread__gb_2.mp3
spring,/definition/english/spring_1,noun,a1,/media/english/us_pron/s/spr/sprin/spring__us_1.mp3,/media/english/uk_pron/s/spr/sprin/spring__gb_1.mp3
spring,/definition/english/spring_2,verb,b2,/media/english/us_pron/s/spr/sprin/spring__us_1.mp3,/media/english/uk_pron/s/spr/sprin/spring__gb_1.mp3
spy,/definition/english/spy_1,noun,c1,/media/english/us_pron/s/spy/spy__/spy__us_1.mp3,/media/english/uk_pron/s/spy/spy__/spy__gb_1.mp3
spy,/definition/english/spy_2,verb,c1,/media/english/us_pron/s/spy/spy__/spy__us_1.mp3,/media/english/uk_pron/s/spy/spy__/spy__gb_1.mp3
squad,/definition/english/squad,noun,c1,/media/english/us_pron/s/squ/squad/squad__us_1.mp3,/media/english/uk_pron/s/squ/squad/squad__gb_1.mp3
square,/definition/english/square_1,adjective,a2,/media/english/us_pron/s/squ/squar/square__us_1.mp3,/media/english/uk_pron/s/squ/squar/square__gb_1.mp3
square,/definition/english/square_2,noun,a2,/media/english/us_pron/s/squ/squar/square__us_1.mp3,/media/english/uk_pron/s/squ/squar/square__gb_1.mp3
squeeze,/definition/english/squeeze_1,verb,c1,/media/english/us_pron/s/squ/squee/squeeze__us_1.mp3,/media/english/uk_pron/s/squ/squee/squeeze__gb_1.mp3
stab,/definition/english/stab_1,verb,c1,/media/english/us_pron/s/sta/stab_/stab__us_1.mp3,/media/english/uk_pron/s/sta/stab_/stab__gb_1.mp3
stability,/definition/english/stability,noun,c1,/media/english/us_pron/s/sta/stabi/stability__us_1.mp3,/media/english/uk_pron/s/sta/stabi/stability__gb_1.mp3
stabilize,/definition/english/stabilize,verb,c1,/media/english/us_pron/s/sta/stabi/stabilize__us_1.mp3,/media/english/uk_pron/s/sta/stabi/stabilize__gb_4.mp3
stable,/definition/english/stable_1,adjective,b2,/media/english/us_pron/s/sta/stabl/stable__us_1.mp3,/media/english/uk_pron/s/sta/stabl/stable__gb_1.mp3
stadium,/definition/english/stadium,noun,b1,/media/english/us_pron/s/sta/stadi/stadium__us_1.mp3,/media/english/uk_pron/s/sta/stadi/stadium__gb_1.mp3
staff,/definition/english/staff_1,noun,b1,/media/english/us_pron/s/sta/staff/staff__us_1.mp3,/media/english/uk_pron/s/sta/staff/staff__gb_1.mp3
stage,/definition/english/stage_1,noun,a2,/media/english/us_pron/s/sta/stage/stage__us_1.mp3,/media/english/uk_pron/s/sta/stage/stage__gb_2.mp3
stage,/definition/english/stage_2,verb,b2,/media/english/us_pron/s/sta/stage/stage__us_1.mp3,/media/english/uk_pron/s/sta/stage/stage__gb_2.mp3
stair,/definition/english/stair_2,noun,a2,/media/english/us_pron/s/sta/stair/stair__us_1.mp3,/media/english/uk_pron/s/sta/stair/stair__gb_1.mp3
stake,/definition/english/stake_1,noun,c1,/media/english/us_pron/s/sta/stake/stake__us_1.mp3,/media/english/uk_pron/s/sta/stake/stake__gb_1.mp3
stall,/definition/english/stall_1,noun,b2,/media/english/us_pron/s/sta/stall/stall__us_1.mp3,/media/english/uk_pron/s/sta/stall/stall__gb_1.mp3
stamp,/definition/english/stamp_1,noun,a2,/media/english/us_pron/s/sta/stamp/stamp__us_1.mp3,/media/english/uk_pron/s/sta/stamp/stamp__gb_1.mp3
stance,/definition/english/stance,noun,b2,/media/english/us_pron/s/sta/stanc/stance__us_1.mp3,/media/english/uk_pron/s/sta/stanc/stance__gb_3.mp3
stand,/definition/english/stand_2,noun,b2,/media/english/us_pron/s/sta/stand/stand__us_1.mp3,/media/english/uk_pron/s/sta/stand/stand__gb_1.mp3
stand,/definition/english/stand_1,verb,a1,/media/english/us_pron/s/sta/stand/stand__us_1.mp3,/media/english/uk_pron/s/sta/stand/stand__gb_1.mp3
standard,/definition/english/standard_2,adjective,b1,/media/english/us_pron/s/sta/stand/standard__us_2.mp3,/media/english/uk_pron/s/sta/stand/standard__gb_1.mp3
standard,/definition/english/standard_1,noun,b1,/media/english/us_pron/s/sta/stand/standard__us_2.mp3,/media/english/uk_pron/s/sta/stand/standard__gb_1.mp3
standing,/definition/english/standing_1,adjective,c1,/media/english/us_pron/s/sta/stand/standing__us_1.mp3,/media/english/uk_pron/s/sta/stand/standing__gb_1.mp3
star,/definition/english/star_1,noun,a1,/media/english/us_pron/s/sta/star_/star__us_1.mp3,/media/english/uk_pron/s/sta/star_/star__gb_2.mp3
star,/definition/english/star_2,verb,a2,/media/english/us_pron/s/sta/star_/star__us_1.mp3,/media/english/uk_pron/s/sta/star_/star__gb_2.mp3
stare,/definition/english/stare_1,verb,b2,/media/english/us_pron/s/sta/stare/stare__us_1.mp3,/media/english/uk_pron/s/sta/stare/stare__gb_1.mp3
stark,/definition/english/stark_1,adjective,c1,/media/english/us_pron/s/sta/stark/stark__us_1.mp3,/media/english/uk_pron/s/sta/stark/stark__gb_1.mp3
start,/definition/english/start_2,noun,a2,/media/english/us_pron/s/sta/start/start__us_1.mp3,/media/english/uk_pron/s/sta/start/start__gb_1.mp3
start,/definition/english/start_1,verb,a1,/media/english/us_pron/s/sta/start/start__us_1.mp3,/media/english/uk_pron/s/sta/start/start__gb_1.mp3
starve,/definition/english/starve,verb,b2,/media/english/us_pron/s/sta/starv/starve__us_1.mp3,/media/english/uk_pron/s/sta/starv/starve__gb_1.mp3
state,/definition/english/state_2,adjective,b1,/media/english/us_pron/s/sta/state/state__us_1.mp3,/media/english/uk_pron/s/sta/state/state__gb_2.mp3
state,/definition/english/state_1,noun,a2,/media/english/us_pron/s/sta/state/state__us_1.mp3,/media/english/uk_pron/s/sta/state/state__gb_2.mp3
state,/definition/english/state_3,verb,b1,/media/english/us_pron/s/sta/state/state__us_1.mp3,/media/english/uk_pron/s/sta/state/state__gb_2.mp3
statement,/definition/english/statement_1,noun,a1,/media/english/us_pron/s/sta/state/statement__us_1.mp3,/media/english/uk_pron/s/sta/state/statement__gb_1.mp3
station,/definition/english/station_1,noun,a1,/media/english/us_pron/s/sta/stati/station__us_2.mp3,/media/english/uk_pron/s/sta/stati/station__gb_2.mp3
statistic,/definition/english/statistic,noun,b1,/media/english/us_pron/s/sta/stati/statistic__us_2.mp3,/media/english/uk_pron/s/sta/stati/statistic__gb_1.mp3
statistical,/definition/english/statistical,adjective,c1,/media/english/us_pron/s/sta/stati/statistical__us_1.mp3,/media/english/uk_pron/s/sta/stati/statistical__gb_2.mp3
statue,/definition/english/statue,noun,b1,/media/english/us_pron/s/sta/statu/statue__us_1.mp3,/media/english/uk_pron/s/sta/statu/statue__gb_1.mp3
status,/definition/english/status,noun,b2,/media/english/us_pron/s/sta/statu/status__us_2_rr.mp3,/media/english/uk_pron/s/sta/statu/status__gb_3.mp3
stay,/definition/english/stay_2,noun,a2,/media/english/us_pron/s/sta/stay_/stay__us_1.mp3,/media/english/uk_pron/s/sta/stay_/stay__gb_1.mp3
stay,/definition/english/stay_1,verb,a1,/media/english/us_pron/s/sta/stay_/stay__us_1.mp3,/media/english/uk_pron/s/sta/stay_/stay__gb_1.mp3
steadily,/definition/english/steadily,adverb,b2,/media/english/us_pron/s/ste/stead/steadily__us_1.mp3,/media/english/uk_pron/s/ste/stead/steadily__gb_3.mp3
steady,/definition/english/steady_1,adjective,b2,/media/english/us_pron/s/ste/stead/steady__us_1.mp3,/media/english/uk_pron/s/ste/stead/steady__gb_1.mp3
steal,/definition/english/steal_1,verb,a2,/media/english/us_pron/s/ste/steal/steal__us_1.mp3,/media/english/uk_pron/s/ste/steal/steal__gb_1.mp3
steam,/definition/english/steam_1,noun,b2,/media/english/us_pron/s/ste/steam/steam__us_1.mp3,/media/english/uk_pron/s/ste/steam/steam__gb_1.mp3
steel,/definition/english/steel_1,noun,b2,/media/english/us_pron/s/ste/steel/steel__us_1.mp3,/media/english/uk_pron/s/ste/steel/steel__gb_1.mp3
steep,/definition/english/steep_1,adjective,b2,/media/english/us_pron/s/ste/steep/steep__us_1.mp3,/media/english/uk_pron/s/ste/steep/steep__gb_1.mp3
steer,/definition/english/steer_1,verb,c1,/media/english/us_pron/s/ste/steer/steer__us_1.mp3,/media/english/uk_pron/s/ste/steer/steer__gb_1.mp3
stem,/definition/english/stem_1,noun,c1,/media/english/us_pron/s/ste/stem_/stem__us_1.mp3,/media/english/uk_pron/s/ste/stem_/stem__gb_1.mp3
stem,/definition/english/stem_3,verb,c1,/media/english/us_pron/s/ste/stem_/stem__us_1.mp3,/media/english/uk_pron/s/ste/stem_/stem__gb_1.mp3
step,/definition/english/step_1,noun,a2,/media/english/us_pron/s/ste/step_/step__us_1.mp3,/media/english/uk_pron/s/ste/step_/step__gb_3.mp3
step,/definition/english/step_2,verb,b2,/media/english/us_pron/s/ste/step_/step__us_1.mp3,/media/english/uk_pron/s/ste/step_/step__gb_3.mp3
stereotype,/definition/english/stereotype_1,noun,c1,/media/english/us_pron/s/ste/stere/stereotype__us_1.mp3,/media/english/uk_pron/s/ste/stere/stereotype__gb_1.mp3
stick,/definition/english/stick_2,noun,b1,/media/english/us_pron/s/sti/stick/stick__us_1.mp3,/media/english/uk_pron/s/sti/stick/stick__gb_1.mp3
stick,/definition/english/stick_1,verb,b1,/media/english/us_pron/s/sti/stick/stick__us_1.mp3,/media/english/uk_pron/s/sti/stick/stick__gb_1.mp3
sticky,/definition/english/sticky_1,adjective,b2,/media/english/us_pron/s/sti/stick/sticky__us_1.mp3,/media/english/uk_pron/s/sti/stick/sticky__gb_1.mp3
stiff,/definition/english/stiff_1,adjective,b2,/media/english/us_pron/s/sti/stiff/stiff__us_1.mp3,/media/english/uk_pron/s/sti/stiff/stiff__gb_1.mp3
still,/definition/english/still_2,adjective,b1,/media/english/us_pron/s/sti/still/still__us_1.mp3,/media/english/uk_pron/s/sti/still/still__gb_1.mp3
still,/definition/english/still_1,adverb,a1,/media/english/us_pron/s/sti/still/still__us_1.mp3,/media/english/uk_pron/s/sti/still/still__gb_1.mp3
stimulate,/definition/english/stimulate,verb,b2,/media/english/us_pron/s/sti/stimu/stimulate__us_1.mp3,/media/english/uk_pron/s/sti/stimu/stimulate__gb_1.mp3
stimulus,/definition/english/stimulus,noun,c1,/media/english/us_pron/s/sti/stimu/stimulus__us_1.mp3,/media/english/uk_pron/s/sti/stimu/stimulus__gb_1.mp3
stir,/definition/english/stir_1,verb,c1,/media/english/us_pron/s/sti/stir_/stir__us_1.mp3,/media/english/uk_pron/s/sti/stir_/stir__gb_1.mp3
stock,/definition/english/stock_1,noun,b2,/media/english/us_pron/s/sto/stock/stock__us_1.mp3,/media/english/uk_pron/s/sto/stock/stock__gb_1.mp3
stomach,/definition/english/stomach_1,noun,a2,/media/english/us_pron/s/sto/stoma/stomach__us_1.mp3,/media/english/uk_pron/s/sto/stoma/stomach__gb_2.mp3
stone,/definition/english/stone_1,noun,a2,/media/english/us_pron/s/sto/stone/stone__us_1.mp3,/media/english/uk_pron/s/sto/stone/stone__gb_2.mp3
stop,/definition/english/stop_2,noun,a1,/media/english/us_pron/s/sto/stop_/stop__us_1.mp3,/media/english/uk_pron/s/sto/stop_/stop__gb_1.mp3
stop,/definition/english/stop_1,verb,a1,/media/english/us_pron/s/sto/stop_/stop__us_1.mp3,/media/english/uk_pron/s/sto/stop_/stop__gb_1.mp3
storage,/definition/english/storage,noun,c1,/media/english/us_pron/s/sto/stora/storage__us_1.mp3,/media/english/uk_pron/s/sto/stora/storage__gb_2.mp3
store,/definition/english/store_1,noun,a2,/media/english/us_pron/s/sto/store/store__us_1.mp3,/media/english/uk_pron/s/sto/store/store__gb_2.mp3
store,/definition/english/store_2,verb,b1,/media/english/us_pron/s/sto/store/store__us_1.mp3,/media/english/uk_pron/s/sto/store/store__gb_2.mp3
storm,/definition/english/storm_1,noun,a2,/media/english/us_pron/s/sto/storm/storm__us_1.mp3,/media/english/uk_pron/s/sto/storm/storm__gb_1.mp3
story,/definition/english/story,noun,a1,/media/english/us_pron/s/sto/story/story__us_1.mp3,/media/english/uk_pron/s/sto/story/story__gb_1.mp3
straight,/definition/english/straight_2,adjective,a2,/media/english/us_pron/s/str/strai/straight__us_1.mp3,/media/english/uk_pron/s/str/strai/straight__gb_2.mp3
straight,/definition/english/straight_1,adverb,a2,/media/english/us_pron/s/str/strai/straight__us_1.mp3,/media/english/uk_pron/s/str/strai/straight__gb_2.mp3
straightforward,/definition/english/straightforward,adjective,c1,/media/english/us_pron/s/str/strai/straightforward__us_1.mp3,/media/english/uk_pron/s/str/strai/straightforward__gb_2.mp3
strain,/definition/english/strain_1,noun,c1,/media/english/us_pron/s/str/strai/strain__us_1.mp3,/media/english/uk_pron/s/str/strai/strain__gb_1.mp3
strand,/definition/english/strand_1,noun,c1,/media/english/us_pron/s/str/stran/strand__us_1.mp3,/media/english/uk_pron/s/str/stran/strand__gb_1.mp3
strange,/definition/english/strange,adjective,a2,/media/english/us_pron/s/str/stran/strange__us_1.mp3,/media/english/uk_pron/s/str/stran/strange__gb_1.mp3
stranger,/definition/english/stranger,noun,b1,/media/english/us_pron/s/str/stran/stranger__us_1.mp3,/media/english/uk_pron/s/str/stran/stranger__gb_1.mp3
strategic,/definition/english/strategic,adjective,c1,/media/english/us_pron/s/str/strat/strategic__us_1.mp3,/media/english/uk_pron/s/str/strat/strategic__gb_1.mp3
strategy,/definition/english/strategy,noun,a2,/media/english/us_pron/s/str/strat/strategy__us_1.mp3,/media/english/uk_pron/s/str/strat/strategy__gb_3.mp3
stream,/definition/english/stream_1,noun,b2,/media/english/us_pron/s/str/strea/stream__us_1.mp3,/media/english/uk_pron/s/str/strea/stream__gb_1.mp3
street,/definition/english/street_1,noun,a1,/media/english/us_pron/s/str/stree/street__us_1.mp3,/media/english/uk_pron/s/str/stree/street__gb_3.mp3
strength,/definition/english/strength,noun,b1,/media/english/us_pron/s/str/stren/strength__us_1_rr.mp3,/media/english/uk_pron/s/str/stren/strength__gb_1.mp3
strengthen,/definition/english/strengthen,verb,b2,/media/english/us_pron/s/str/stren/strengthen__us_1_rr.mp3,/media/english/uk_pron/s/str/stren/strengthen__gb_2.mp3
stress,/definition/english/stress_1,noun,a2,/media/english/us_pron/s/str/stres/stress__us_1.mp3,/media/english/uk_pron/s/str/stres/stress__gb_2.mp3
stress,/definition/english/stress_2,verb,a2,/media/english/us_pron/s/str/stres/stress__us_1.mp3,/media/english/uk_pron/s/str/stres/stress__gb_2.mp3
stretch,/definition/english/stretch_2,noun,b2,/media/english/us_pron/s/str/stret/stretch__us_1.mp3,/media/english/uk_pron/s/str/stret/stretch__gb_1.mp3
stretch,/definition/english/stretch_1,verb,b2,/media/english/us_pron/s/str/stret/stretch__us_1.mp3,/media/english/uk_pron/s/str/stret/stretch__gb_1.mp3
strict,/definition/english/strict,adjective,b2,/media/english/us_pron/s/str/stric/strict__us_1.mp3,/media/english/uk_pron/s/str/stric/strict__gb_1.mp3
strictly,/definition/english/strictly,adverb,b2,/media/english/us_pron/s/str/stric/strictly__us_1.mp3,/media/english/uk_pron/s/str/stric/strictly__gb_1.mp3
strike,/definition/english/strike_2,noun,b2,/media/english/us_pron/s/str/strik/strike__us_1.mp3,/media/english/uk_pron/s/str/strik/strike__gb_1.mp3
strike,/definition/english/strike_1,verb,b2,/media/english/us_pron/s/str/strik/strike__us_1.mp3,/media/english/uk_pron/s/str/strik/strike__gb_1.mp3
striking,/definition/english/striking,adjective,c1,/media/english/us_pron/s/str/strik/striking__us_1.mp3,/media/english/uk_pron/s/str/strik/striking__gb_1.mp3
string,/definition/english/string_1,noun,b1,/media/english/us_pron/s/str/strin/string__us_1.mp3,/media/english/uk_pron/s/str/strin/string__gb_1.mp3
strip,/definition/english/strip_1,noun,c1,/media/english/us_pron/s/str/strip/strip__us_1.mp3,/media/english/uk_pron/s/str/strip/strip__gb_1.mp3
strip,/definition/english/strip_2,verb,c1,/media/english/us_pron/s/str/strip/strip__us_1.mp3,/media/english/uk_pron/s/str/strip/strip__gb_1.mp3
strive,/definition/english/strive,verb,c1,/media/english/us_pron/s/str/striv/strive__us_1.mp3,/media/english/uk_pron/s/str/striv/strive__gb_1.mp3
stroke,/definition/english/stroke_1,noun,b2,/media/english/us_pron/s/str/strok/stroke__us_1.mp3,/media/english/uk_pron/s/str/strok/stroke__gb_1.mp3
strong,/definition/english/strong,adjective,a1,/media/english/us_pron/s/str/stron/strong__us_1.mp3,/media/english/uk_pron/s/str/stron/strong__gb_2.mp3
strongly,/definition/english/strongly,adverb,b1,/media/english/us_pron/s/str/stron/strongly__us_1.mp3,/media/english/uk_pron/s/str/stron/strongly__gb_1.mp3
structural,/definition/english/structural,adjective,c1,/media/english/us_pron/s/str/struc/structural__us_1.mp3,/media/english/uk_pron/s/str/struc/structural__gb_1.mp3
structure,/definition/english/structure_1,noun,a2,/media/english/us_pron/s/str/struc/structure__us_2.mp3,/media/english/uk_pron/s/str/struc/structure__gb_2.mp3
structure,/definition/english/structure_2,verb,b2,/media/english/us_pron/s/str/struc/structure__us_2.mp3,/media/english/uk_pron/s/str/struc/structure__gb_2.mp3
struggle,/definition/english/struggle_2,noun,b2,/media/english/us_pron/s/str/strug/struggle__us_2.mp3,/media/english/uk_pron/s/str/strug/struggle__gb_1.mp3
struggle,/definition/english/struggle_1,verb,b2,/media/english/us_pron/s/str/strug/struggle__us_2.mp3,/media/english/uk_pron/s/str/strug/struggle__gb_1.mp3
student,/definition/english/student,noun,a1,/media/english/us_pron/s/stu/stude/student__us_1.mp3,/media/english/uk_pron/s/stu/stude/student__gb_3.mp3
studio,/definition/english/studio,noun,b1,/media/english/us_pron/s/stu/studi/studio__us_2.mp3,/media/english/uk_pron/s/stu/studi/studio__gb_1.mp3
study,/definition/english/study_1,noun,a1,/media/english/us_pron/s/stu/study/study__us_2.mp3,/media/english/uk_pron/s/stu/study/study__gb_2.mp3
study,/definition/english/study_2,verb,a1,/media/english/us_pron/s/stu/study/study__us_2.mp3,/media/english/uk_pron/s/stu/study/study__gb_2.mp3
stuff,/definition/english/stuff_1,noun,b1,/media/english/us_pron/s/stu/stuff/stuff__us_1.mp3,/media/english/uk_pron/s/stu/stuff/stuff__gb_1.mp3
stuff,/definition/english/stuff_2,verb,b2,/media/english/us_pron/s/stu/stuff/stuff__us_1.mp3,/media/english/uk_pron/s/stu/stuff/stuff__gb_1.mp3
stumble,/definition/english/stumble_2,verb,c1,/media/english/us_pron/s/stu/stumb/stumble__us_1.mp3,/media/english/uk_pron/s/stu/stumb/stumble__gb_1.mp3
stun,/definition/english/stun,verb,c1,/media/english/us_pron/s/stu/stun_/stun__us_1.mp3,/media/english/uk_pron/s/stu/stun_/stun__gb_1.mp3
stunning,/definition/english/stunning,adjective,b2,/media/english/us_pron/s/stu/stunn/stunning__us_1.mp3,/media/english/uk_pron/s/stu/stunn/stunning__gb_1.mp3
stupid,/definition/english/stupid_1,adjective,a2,/media/english/us_pron/s/stu/stupi/stupid__us_1.mp3,/media/english/uk_pron/s/stu/stupi/stupid__gb_1.mp3
style,/definition/english/style_1,noun,a1,/media/english/us_pron/s/sty/style/style__us_1.mp3,/media/english/uk_pron/s/sty/style/style__gb_2.mp3
subject,/definition/english/subject_2,adjective,b2,/media/english/us_pron/s/sub/subje/subject__us_4_rr.mp3,/media/english/uk_pron/s/sub/subje/subject__gb_7.mp3
